directed_at_screen_name,directed_at_congress,directed_at_gender,directed_at_interbloque,id_str,datetime,text,Slurs,Target,Main category,Threat,Sexually Explicit,Misoginy,Comment,Review
FerIglesias,D,M,Juntos por el Cambio,id_1225071759516454915,2/5/20 15:00,"Cuando la decisión es estudiar o trabajar para comer, la deserción escolar se torna natural.    #MeGustaElMateSinTrabajoInfantil #TrabajoInfantil #Niños",,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1228760348926316544,2/15/20 19:17,"Todavía tenés la cara dura de criticar..  Son una reverenda MIERDA q DESTRUYERON AL PAÍS, todo lo bueno q tenía se lo robaron como el FONDO DE LOS JUBILADOS  SINVERGUENZAS  INÚTILES DE MIERDA CHORROS DELINCUENTES y COBARDES","son una reverenda mierda, sinverguenzas, inutiles de mierda, chorros, delincuentes, cobardes",plural,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1219366003089584130,1/20/20 21:08,يعطك زب,,,None,,,,,
pau_oliveto,D,F,Juntos por el Cambio,id_1216053684288860161,1/11/20 17:46,"Orgullosos de mentir, esconder, robar, insultar, despreciar, ofender, abandonar, traicionar, desilucionar, estafar y...promover el odio. En eso maestros. Siempte putearon que bonaerenses se atendieran en Caba. De que hablan???",,,Hostility,No,No,No,,
,,,,id_1235531504190701568,3/5/20 11:44,"Tienen un nivel de vida excepcional, el campo y unos pocos más se beneficiaron 4 años con la política amistosa de macri y no quieren pagar 3 puntos más para ayudar al país desvastado que dejaron...Pinedo llamate a silencio cobras 500.000 × mes ...cuando te tiras del balcón!!!",,,Hostility,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1217882786847215616,1/16/20 18:54,"Anda nomas, capaz q lluevan caramelos de las terrazas ;)",,,Hostility,No,No,No,,
MariaLujan_Rey,D,F,Juntos por el Cambio,id_1228498794611912705,2/15/20 1:58,Le tocaron a los compañeros peronistas de la justicia el bolsillo ..... Con el mío noooo !!!!,,,None,,,,,
luanavolnovich,D,F,Frente de Todos,id_1226113775155240960,2/8/20 12:01,"Que verguenza mas relato mas farsa y se estan llevando todo, los orcos ? Aplauden si ni se dan cuenta de como estan haciendo mierda el pais Luana es complice de esta barbarie del nuevo relato",,Other individual,Hostility,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1209308363231768576,12/24/19 3:02,"Vicky Tonta, solo con que vos estés ahí ya es imposible recuperar el prestigio,",tonta,,Hostility,No,No,No,,
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1233551664881315846,2/29/20 0:36,"NO TE VI A VOS, NI A TU PARTIDO EL DÍA QUE SE VOTO EL AJUSTE A LOS JUBILADOS. SI LOS VI TIRANDO 14 TN DE PIEDRAS A LA POLICÍA, QUE DEFENDÍAN AL CONGRESO DE SU VOCACIÓN INCENDIARIA, JUNTO A LOS K. VAN A TENER QUE HACER MUCHO MÉRITO, PARA VOLVER A SER CREIBLES.",,,Criticism,No,No,No,,
,,,,id_1234841110264111104,3/3/20 14:00,"carisimo y creado para destruir a los privados. Y para mas tarde privatizarlo. ¿Que es la vida ahora de politica? ¿mas tranqui?, ¿mas plata, para viajar y darse los gustos a costa de los laburantes?",,,None,,,,,
fsuarezlastra,D,M,Juntos por el Cambio,id_1206455087519940608,12/16/19 6:04,Por que no revisas un poco la historia de Alem y particularmente de su padre?,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1221468041386582016,1/26/20 16:20,"Los K diciendo que hay que respetar la ley... es un chiste, no?? Vergüenza deberían tener, justo  que defiende delincuentes!! Si hay que respetar la ley aplica para TODOS!!! #bastadementirask",verguenza deberian tener,Other plural,Hostility,No,No,No,,
,,,,id_1229616920682520576,2/18/20 4:01,Ojalá! Así Cristina se queda sin quién la vote!,,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1207436556795097094,12/18/19 23:04,Estuvo el 10 en la Plaza de Mayo,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1229539967476563968,2/17/20 22:55,DEJEN DE AFANAR A LOS JUBILADOS DONEN DE SU PLATA. AJUSTE POLÍTICO YAAAA!!!,,,Hostility,No,No,No,,
,,,,id_1207723783450189824,12/19/19 18:06,Obvio!!!!! Ayer no nos mostraron xq ERAMOS MUCHOS¡!!!! Y SOLO CON LA BANDERA!!!!,,,None,,,,,
,,,,id_1210734166960005121,12/28/19 1:28,Lo de boba no te quita lo de arpía,"boba, arpia",,Hostility,No,No,No,,
monicafrade2,D,F,Juntos por el Cambio,id_1225069696778756097,2/5/20 14:52,"Tenemos la salida en nuestras manos,en cada uno,dejen de pagar guarden la guita,paremos esta banda d chorros,ñoquis, Estas pagando para que te garquen,si no lo entendes jodete. Todos se quejan,pero van y pagan. Son unos mentirosos.","chorros, �oquis, metirosos",Other plural,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1234791607368548355,3/3/20 10:43,"Para ellos, violenta es la persona que les dice verdades de frente.  Les chorres y asesines que tienen el gobierno son víctimas😱😱😱","chorres, asesines",Other plural,Hostility,No,No,No,,
,,,,id_1210680742369538048,12/27/19 21:55,Elvis llorando,,,None,,,,,
EliGAlcorta,O,F,,id_1229898914754633729,2/18/20 22:42,"Feministra y compañera. Hoy recibimos a   junto a las diputadas del  para conocer el trabajo del  y avanzar en acciones integrales entre el ejecutivo y el legislativo. Tiempo de mujeres. Es decir, tiempo abierto y de todxs.",,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1236456429655150592,3/8/20 0:59,Porque medio ? Boludo completo,boludo,,Hostility,No,No,No,,
,,,,id_1208419402762379265,12/21/19 16:10,Miralo a massa eh !!! Esta con todo,,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1224481582045650945,2/3/20 23:55,Cerrada de culo monumental,,,None,,Yes,,,
Facundo_Moyano,D,M,Frente de Todos,id_1219340155049381888,1/20/20 19:25,"Buenas tardes , ayer volviamos de Miramar a MDP , una parte de la o ra esta hecha pero la otra ni siquiera esta señalizada , es un peligro y mas en temporada",,,None,,,,,
,,,,id_1225071846082506754,2/5/20 15:01,"Deberían asesorarse porque el video es soso y aburrido, y no cambió en nada mi punto de vista.",,,Criticism,No,No,No,,
,,,,id_1230854897463152645,2/21/20 14:00,"Con todo respeto, saquen  a Larreta de esa mesa  porque los va a traicionar",,Other individual,Hostility,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1216061550190125056,1/11/20 18:17,Cobren a gente de otros distritos y listo 😉,,,None,,,,,
,,,,id_1228460929437794306,2/14/20 23:28,¿Les decís vagos a las personas mayores que trabajaron toda su vida en negro y Macri les dejó la heladera vacía y sin medicamentos?,,Other individual,Criticism,No,No,No,,
CrisAlvarezRod,D,F,Frente de Todos,id_1214658365357510656,1/7/20 21:21,Proyecto fascismo en todas partes. Nunca van a lograr convencer a esta mitad.,,plural,Hostility,No,No,No,,
,,,,id_1208067219932008448,12/20/19 16:50,Gran noticia ?Ud y toda la opo no ven q la prioridad son jubilaciones ?  va a hacer lo mismo q hizo el tuerto actualizando solo la mínima y meternos a todos ls q cobramos 1poco + en la mínima y llenar el estado d juicios. X mi q explote  c/ls lakras adentro,lakras,,Hostility,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1229055147956953090,2/16/20 14:49,TODAVÍA NO FUISTE A LA JUSTICIA VOS.... TENES ALGUNAS COSITAS Q DEMOSTRAR....,,,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1227222531087753217,2/11/20 13:27,Hay tipos pelotudos y Gerardo Romano. “Zurdo” y la concha de tú madre,"pelotudos, zurdo, la concha de tu madre",,Hostility,No,No,No,,
luisnaidenoff,S,M,Juntos por el Cambio,id_1225566303320264705,2/6/20 23:45,"No tan burda, no olvidemos el Pacto de Olivos, la agachada en el 2001 y cierta simpatia con los Kirchner.",,,None,,,,,
,,,,id_1214689736864026627,1/7/20 23:26,Comunicado de prensa de Interbloque de Diputados de #JuntosPorElCambio  #Venezuelalibre,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1234296131967840256,3/2/20 1:55,"Vos sos parte del gobierno, y dudo que seas cientifica. Ni fernandez, ni cafiero, ni casi ninguno de ellos.",,,None,,,,,
TotyFlores,D,M,Juntos por el Cambio,id_1233843993970171904,2/29/20 19:58,Por favor si no podemos ser corderos ñor Dios somos ignorantes así nos tratan,,,None,,,,,
,,,,id_1204838586341830658,12/11/19 19:01,por favor salgan a desmentir la manipulacion de los nros que estan haciendo!!!! Defiendanse por favor!!!   Ponganse los pantalones largos de una vez!!!!! AHORA SON OPOSICION esten a la altura de los ciudadanos  #NoALaEmergenciaEconomica,,Other plural,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1233624852290035712,2/29/20 5:27,el domingo va a ir Cambiemos a chuparle las medias a Albertite ?,,,Criticism,,,,,
,,,,id_1216894739695525889,1/14/20 1:28,"Los de Brancatelli está mal y que los ex funcionarios de Ducote hayan puesto ñoquis, también. Seamos objetivos!",�oquis,Other plural,Criticism,No,No,No,,
fangelini,D,M,Juntos por el Cambio,id_1236981862242926592,3/9/20 11:47,"""El kirchnerismo tiene una hazaña con el sector productivo por excelencia con el país"".",,,None,,,,,
MarioFiad,S,M,Juntos por el Cambio,id_1208604572157120512,12/22/19 4:25,Muy bien! 👏👏👏👏👏,,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1233463632807239680,2/28/20 18:47,Es legal. No es un modus operandi. Se sienta en la banca y se corta la licencia!,,,None,,,,,
mirtatundis,D,F,Frente de Todos,id_1209064157015871489,12/23/19 10:52,Que ponga su parte. De su bolsillo. Cínica,c�nica,,Hostility,No,No,No,,
silviaEdePerez,S,F,Juntos por el Cambio,id_1233891478226841601,2/29/20 23:07,"Usted una dama sosteniendo la verdad, frente a una presideTe vulgar patotera y maleducada.","vulgar, patotera, maleducada",Other individual,Hostility,No,No,No,,
gabicerru,D,F,Frente de Todos,id_1208206278650204161,12/21/19 2:03,"Che, ustedes no van a ganar un poco menos, no? Van a seguir cobrando 300 lucas??? Impresentable todos los legisladores. Hasta que sigamos manteniendo esta LACRA no vamos a salir adelante",lacra,,Hostility,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1237797034800930816,3/11/20 17:46,Pero una persona abiertamente feminazi debe tener una opinión formada de estas dos k q votaron a favor de los violadores. Ellas marchan junta a todas las feminazis. Dudo que no pueda emitir una opinión.,feminazi,,Hostility,No,No,Yes,,
vikidonda,D,F,Frente de Todos,id_1227250179906076672,2/11/20 15:16,Muy bien señor Waldo... Que más dijo VHM?,,,None,,,,,
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1204418184633151491,12/10/19 15:10,Nico 💚,,,None,,,,,
,,,,id_1214592583608995841,1/7/20 17:00,Argentina contra el hambre aspectos a tener en cuenta para la construccion de la nueva argentina. Empezar a construir desde el q menos tiene,,,None,,,,,
gabicerru,D,F,Frente de Todos,id_1210690673529233408,12/27/19 22:35,"Es preferible no darle de que hablar. Sigo pensando que como vice, no debería estar en éstas. Quizá si en otras, pero no en todas. Es normal y va a pasar, hay que acostumbrarse.",,,None,,,,,
JosefaMendo,D,F,Juntos por el Cambio,id_1219650467216662529,1/21/20 15:58,No te da vergüenza ser tan delincuente?,delincuente,,Hostility,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1217132150375448578,1/14/20 17:11,#Kicifault #KicillofEsAjuste #KicillofMiente #CFKLoHizo  #CFKMatoANisman  #CFKCorrupta,corrupta,,Hostility,No,No,No,,
fvallejoss,D,F,Frente de Todos,id_1220104664043130881,1/22/20 22:03,"Desperdició aumentando el tamaño del Estado, no eliminando la inflación en forma definitiva y desincentivando al sector privado con impuestos, y luego su esposa con las retenciones",,Other individual,Criticism,No,No,No,,
gracielaocana,D,F,Juntos por el Cambio,id_1210935648531746816,12/28/19 14:48,"Que todavia se anime a opinar esta mujer que pertenecio a un gobierno que hambreo, castigo con tarifazos, que ni se inmuto cuando las fabricas cerraban en masa y nos endeudo a lo pavote, es una vergüenza para ella misma. Por suerte la conocemos bien 😠",,,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1237569464423428096,3/11/20 2:42,Nosotros votamos. Cuál es el problema de la encuesta??,,,None,,,,,
,,,,id_1213967098130706434,1/5/20 23:34,Fíjate en el freezer. Alberto puso ahí las jubilaciones.,,Other individual,Criticism,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1226743492954796032,2/10/20 5:43,"Insultó a todos los descendientes de italianos ..... ¿El  no va a hacer absolutamente nada?  teléfono ! ¿O es que esta mujer tiene permitido pasar todos los límites, violar todas las leyes, hacer todo lo que quiera, vulnerar derechos y aún así seguir impune?",,Other individual,Criticism,No,No,No,,
cristianritondo,D,M,Juntos por el Cambio,id_1233124301655748608,2/27/20 20:18,"Asi es Ritondo, @ scioli q no pise mas el resinto",,,None,,,,,
ines_byd,S,F,Juntos por el Cambio,id_1229452415365189633,2/17/20 17:07,Bombazo: No respetan NADA. Robaron las placas de los héroes de Malvinas del cementerio el Salvador.,,,Criticism,No,No,No,,
CECILIAMOREAU,D,F,Frente de Todos,id_1207418145377542146,12/18/19 21:51,leíste la CN ?  Me parece que no se puede lo que estás diciendo.,,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1204494085345751040,12/10/19 20:12,Mariana...,,,None,,,,,
,,,,id_1209210448459051008,12/23/19 20:33,Y???? Es lo mismo que hacen Uds.,,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1207700146412228611,12/19/19 16:32,"acá esta el pueblo, esa parece una asamblea de viejos jubilados",,,None,,,,,
,,,,id_1217204396980875265,1/14/20 21:58,reclámele a   fué quien dejó la deuda y se la llevó con pala,,Other individual,Hostility,No,No,No,,
AlmaSapag,D,F,Mov Pop Neuquino,id_1207078562219593728,12/17/19 23:22,Vamos mujeres 👏💪,,,None,,,,,
CarlosMenem_LR,S,M,Frente de Todos,id_1218580321857409024,1/18/20 17:06,Que regalo 🤗  el sueño del pibe,,,None,,,,,
MoreauLeopoldo,D,M,Frente de Todos,id_1215754345154859015,1/10/20 21:56,El nivel de mamarrachez es superlativo. Siguen sumando para segunda temporada de Netflix. Ganaría Globo de Oro a la desfachatada impunidad.,,,Hostility,No,No,No,,
FerIglesias,D,M,Juntos por el Cambio,id_1233093192725286912,2/27/20 18:15,Cuales serian?,,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1204423265030221824,12/10/19 15:30,Chupame la pija!!!!!,chupame la pija,,Hostility,No,Yes,No,,
,,,,id_1221190571680772097,1/25/20 21:58,"¿...""Dolarizar""....?   ---- Como hizo el gobierno peronista de Menem.",,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1234924458730717184,3/3/20 19:31,No se puede creer que estemos en manos de estos científicos. No se puede tener este tipo impresentable de Ministro de Salud. Conocen algún caso de coronavirus nativo? Por favor...,,Other individual,Hostility,No,No,No,,
marioraulnegri,D,M,Juntos por el Cambio,id_1229016804972015616,2/16/20 12:16,"Con focas apludidoras como vos, seguro cumpa!!!!",focas aplaudidoras,,Hostility,No,No,No,,
SergioMassa,D,M,Frente de Todos,id_1222323686193221634,1/29/20 1:00,Vergüenza HARTA D ESTOS COBARDES Q MALTRATAN A LOS CABALLOS 🐎🐎🐎 NO ESTAMOS EN LA EDAD MEDIA AÑO 2020 BASTA D TRACCIÓN A SANGRE LIBRES LOS QUEREMOS😡😡👨🏻‍✈️👨🏻‍✈️😢😘🐎🐎🐎🐎🙏🏻  AHORA Q ESTÁ EN EL CONGRESO TIENE LA OBLIGACIÓN D PARAR ESTO!,,Other plural,Hostility,No,No,No,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1207319166681788418,12/18/19 15:18,Me alegra muchísimo,,,None,,,,,
,,,,id_1233274547740270592,2/28/20 6:15,HDP....,hdp,,Hostility,No,No,No,,
SergioMassa,D,M,Frente de Todos,id_1233147970457042951,2/27/20 21:52,#ImpunidadK,,,None,,,,,
MoreauLeopoldo,D,M,Frente de Todos,id_1209265078857535489,12/24/19 0:10,Compartido y atenta.,,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1212003994769461249,12/31/19 13:34,No te pases.,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1217157020798898177,1/14/20 18:50,Apareció la buena para nada colgada de la política y acomodada. Todo sin ningún mérito propio.,buena para nada,,Hostility,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1226677840332099584,2/10/20 1:22,"Primero tenes q arrobar a  , caso contrario el mensaje no llega. Aca podes hacer la denuncia",,,None,,,,,
FerIglesias,D,M,Juntos por el Cambio,id_1235211223031074816,3/4/20 14:31,"Le rompieron la cabeza y alma sus padres pero ya tiene los suficientes años como para ir sanando...., sino lo hace, ya es lo mismo que sus padres, delincuente",delincuente,,Hostility,No,No,No,,
marioraulnegri,D,M,Juntos por el Cambio,id_1219396805403693057,1/20/20 23:10,Dónde están los periodistas criticando las medidas de este gobierno si lo hubiese echo Macri erario quemando el pais,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1224745787340611584,2/4/20 17:25,Que es esto?,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1208185624051761152,12/21/19 0:41,Cuándo EMPEZÁS a donar tu SUELDO?,,,Criticism,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1217407841021112321,1/15/20 11:27,algunos en el Congreso...,,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1224373642269642752,2/3/20 16:46,Y no te hubiese que gustado que el gobierno del que fueron cómplices hubiese anunciado alguito .... ni siquiera un programa digo.... algo útil... una cosa q beneficie al conjunto.,,,Criticism,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1218313157472550912,1/17/20 23:24,todo acto que vaya mas allá de un interes personal es un acto politico...le tiene miedo a la politica? o sólo tiene miedo?,,,None,,,,,
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1235031903809355776,3/4/20 2:38,"ojala defendieran mayorias del pueblo, pero defienden a la gran mayoría de políticos corruptos, antiderechos y represores de su propio partido. ASCO","corruptos, antiderechos, represores",,Hostility,No,No,No,,
SenadoraBlas,S,F,Frente de Todos,id_1235252722020081664,3/4/20 17:16,#CapacitaciónLeyMicaela,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1215429417633308672,1/10/20 0:25,"Qué cinismo que Donda dirija el INADI. Una discriminadora en serie, con los que no se alinean a sus 2 cm. de ""ideas""",,,Hostility,No,No,No,,
